"cancer","cov_id","beta_mean","beta_sd","beta_q025","beta_q500","beta_q975","pip"
"TGCT","15.1",0.131676912878189,0.359798842755199,-0.049757246513949,0.00319483270256103,1.27322907039684,0.23839
"TGCT","17.1",-0.127770695990228,0.285672000477755,-0.976601535767229,-0.00425823869560557,0.0225565523272315,0.2574
"TGCT","20.1",-0.028559256378013,0.160704907745112,-0.513678857238573,-0.00120312749350247,0.24017722846865,0.213795
"TGCT","21.1",0.0202272931261514,0.264569020463332,-0.597067758671153,0.000693351653161919,0.734108868023155,0.268975
"TGCT","21.2",0.0772385060210016,0.237036594258555,-0.233499324342911,0.00282444504650207,0.786808900662667,0.280785
"TGCT","21.3",-0.00875283406436181,0.247704726998994,-0.630209234642992,-0.000532314886480428,0.600548657641915,0.31656
"TGCT","23.1",-0.030511505222985,0.143575571774602,-0.483713173926986,-0.00133464229245188,0.16161515810918,0.192495
"TGCT","24.1",-0.0306222750520118,0.173028827675851,-0.587078492753981,-0.000824506469247134,0.114993774167567,0.12945
"TGCT","37.1",0.488321553774506,0.463670929684158,-0.0181416068386516,0.470348883279369,1.44611129947856,0.67709
"TGCT","39.1",0.202127672316891,0.357650761147371,-0.108679622008619,0.00798638734039979,1.1574439979889,0.41639
"THCA","0",10.2786088350901,0.295916743200494,9.74840720425262,10.2611264585244,10.906532965016,1
"THCA","0.5",-0.972255826665565,0.197906264850577,-1.37973372864209,-0.965231413832081,-0.604011615138204,1
"THCA","1.1",0.0773523685324907,0.165943686552499,-0.0265724396284868,0.00464230094324614,0.556315583267825,0.289725
"THCA","2.1",0.0167496133297993,0.0790071422385293,-0.0202897442045194,0.00121006997452935,0.304369497455818,0.07139
"THCA","4.1",-0.00196633961014145,0.0367748885360227,-0.0245546497463882,-0.00025382419780231,0.0214681762072108,0.03104
"THCA","5.1",-0.00882270785762368,0.0661311489095049,-0.20482151561494,-0.000569718336525545,0.0244617958878632,0.07383
"THCA","8.1",-0.0017142011540137,0.0320866220234433,-0.0221441859151053,-0.000240946987980613,0.0204434193081659,0.019115
"THCA","8.2",0.00310697998560351,0.0353979067508304,-0.0200066717288364,0.000470407706048119,0.0235604767409579,0.02116
"THCA","8.3",-0.00918972905805068,0.0595592064762029,-0.116421081737849,-0.000974583278739356,0.0192618059952198,0.03259
"THCA","9.1",-0.0143328751283563,0.0962671530123294,-0.304590185437269,-0.00111795231635168,0.146981747538057,0.17684
"THCA","9.2",-0.132213810193308,0.215094630891766,-0.685890214354873,-0.00839441417804811,0.0222053294374533,0.38959
"THCA","10.1",0.00806172294144893,0.0562314491618725,-0.0207584474474033,0.000844382149689373,0.146889024461947,0.05013
"THCA","24.1",-0.00266243107877311,0.0468411019417081,-0.0650615699403642,1.60458353158036e-06,0.0263097483215476,0.05809
"THCA","36.1",0.0139980456149719,0.0606611500083127,-0.0199021717459002,0.001683695241289,0.237844039229309,0.079535
"THCA","43.1",-0.00984162477305599,0.102048658114956,-0.305841258546112,-0.000722541674650861,0.178191060642619,0.151925
"THCA","43.2",0.0398348482408404,0.128910510869862,-0.0918035052328794,0.00252383043075012,0.440011758529754,0.22641
"THCA","47.1",0.0222113857116707,0.104141357717864,-0.101374871022342,0.00159522630734099,0.345790488692208,0.17811
"THYM","0",9.31481309449437,0.332516062709177,8.70832380182669,9.29809016829867,10.0140981852645,1
"THYM","0.5",-0.43230332508765,0.237735114166135,-0.900207175762493,-0.434215347921478,0.00992982017395907,0.970195
"THYM","1.1",0.0119004176212204,0.132628506532055,-0.273040200496323,0.000517895421148524,0.38202821637178,0.212825
"THYM","2.1",0.0016152779409671,0.0586150395209136,-0.0249742259716658,5.36634667471587e-05,0.0289067404645652,0.045775
"THYM","4.1",-0.0022120439306576,0.059131087216379,-0.0270043582775954,-0.000136804707664583,0.0232462919030453,0.04023
"THYM","5.1",0.00611428671796011,0.0852445021994222,-0.0755625482000162,0.000351610572939675,0.20571123901488,0.080195
"THYM","8.1",0.00288208152224961,0.0476027826555568,-0.0209554918377094,0.000281607375212603,0.0238059600069861,0.025885
"THYM","8.2",0.0128362901239994,0.0820754252669903,-0.0197558260378795,0.000829863282273333,0.222601517002143,0.041535
"THYM","8.3",0.00482013285826402,0.0547599057020398,-0.0204979686873993,0.000361269049208796,0.0253259729165106,0.0277
"THYM","10.1",0.00113658525924376,0.0582812671562701,-0.0257078868104217,0.000143711067809965,0.0299015994462789,0.04836
"THYM","17.1",0.110701646885296,0.282833838649391,-0.0529869097736221,0.00342705842829124,0.974426572013011,0.244425
"THYM","21.1",0.016830872648519,0.12738501421604,-0.225565078168031,0.000769530905491375,0.402589590063657,0.19575
"THYM","21.2",-0.0210645722846378,0.1958766934115,-0.577818605943962,-0.000717083991328225,0.38810951256491,0.242545
"THYM","21.3",0.200791890045251,0.304620118670454,-0.0493852562796554,0.0103441988063885,0.929345145911137,0.444865
"THYM","22.1",0.0554956892916005,0.157405848833707,-0.124499686302254,0.00297834491564262,0.528659479315349,0.273905
"THYM","24.1",-0.0149396614414273,0.107476067480348,-0.354173898282916,-0.000510097976706542,0.0694916016928415,0.103375
"THYM","36.1",-0.00285034266860176,0.088392613653184,-0.17524236604816,-7.78385332831205e-05,0.115780834522866,0.079795
"THYM","39.1",-0.297893260125032,0.346293212845546,-1.05172055600569,-0.155648430520577,0.0189602400915993,0.55187
"THYM","44.1",0.0513122664139423,0.194359197006167,-0.0425508405649606,0.00168932875025987,0.703683900199055,0.154965
"UCEC","0",8.59214405837932,0.122219491191618,8.35707154034744,8.59063139267414,8.8353626920859,1
"UCEC","0.5",-0.324212545991186,0.117409779861745,-0.55123921071401,-0.325234591385078,-0.0869130416934337,0.991705
"UCEC","1.1",0.0385060020434404,0.0845013115476945,-0.0194021432524329,0.00467323713085564,0.289760273510786,0.23665
"UCEC","2.1",-0.000173476797193942,0.0191446993442571,-0.0216661875722032,-0.000147865398130871,0.0212086821702093,0.022175
"UCEC","3.1",0.00167237029569775,0.023509010486865,-0.0200311723394342,0.00061247949708015,0.0229484668605084,0.02094
"UCEC","3.2",0.000933607454596658,0.0201769755357847,-0.0204543496121249,0.000303256135686925,0.0219895826430109,0.01859
"UCEC","5.1",-0.340203768533581,0.178664279261759,-0.620087406744612,-0.375196124082392,0.00693419946162681,0.845055
"UCEC","8.1",-0.00278340805235985,0.0227607386230602,-0.0235242541673864,-0.00103491857985998,0.0189094212305528,0.01697
"UCEC","8.2",-0.0010966293139609,0.0162898495005504,-0.0211172724912413,-0.000551624502843055,0.0193559364292504,0.01128
"UCEC","8.3",-0.000959799083312146,0.0162732567797767,-0.0211222380237768,-0.000451023211275728,0.0195336673393599,0.010935
"UCEC","10.1",0.000582643421226804,0.0181669413342067,-0.0209731068215999,0.00029055632732916,0.0217900729382844,0.022455
"UCEC","15.1",-0.0108368366432145,0.0614387833662726,-0.226589738816701,-0.000877203779646719,0.0289079163893049,0.10369
"UCEC","16.1",-0.497943417630713,0.116520678800206,-0.727162780508917,-0.49719884910735,-0.272601032958993,0.99904
"UCEC","20.1",-0.0240492269522497,0.0678800048737776,-0.247741672773467,-0.00308561926138565,0.0205443377403059,0.17087
"UCEC","31.1",-0.00909996104078158,0.0437612663704902,-0.158857759271316,-0.00149696299575027,0.0214808924274218,0.089205
"UCEC","33.1",-0.00291227663860697,0.0404520394530513,-0.0954362039706057,-0.000362519924074651,0.0286278029097161,0.0736
"UCEC","34.1",-0.00222469171258206,0.0240871298844906,-0.0342750559993581,-0.000620002647844158,0.0215130327273216,0.047535
"UCEC","46.1",-0.0334544636010519,0.0865223967082169,-0.312893561042222,-0.00353079231840829,0.0189574096260007,0.1759
"UCEC","49.1",0.0117317976655023,0.0475993963691124,-0.0192700588158098,0.00206220079510551,0.18279316267489,0.083065
"UCS","0",6.7789231956967,0.220780796991238,6.34714584036,6.77840759305978,7.21203474515217,1
"UCS","0.5",-0.506667891320116,0.1918503875588,-0.882156372584011,-0.506924860769217,-0.122038748512542,0.993735
"UCS","1.1",0.0261161179655813,0.10544711451277,-0.106426275609609,0.0016163386516606,0.364259473718195,0.20187
"UCS","2.1",0.00207989404665753,0.0437087725246217,-0.0230481916675513,6.55629036903851e-05,0.027435830587425,0.040715
"UCS","3.1",-0.0252300767383773,0.113971648754162,-0.444044873129487,-0.00127141166898144,0.0199048453869615,0.07223
"UCS","3.2",0.0094641896157889,0.065130882210341,-0.0203350656435732,0.00075730700804561,0.16642881831872,0.0436
"UCS","5.1",0.00503614552234797,0.0650580885469269,-0.029455287582948,0.000479914181016211,0.160098886037485,0.07206
"UCS","8.1",-0.00289397411825394,0.0362604089826525,-0.0230763673847768,-0.000438259031553658,0.0200653390025403,0.019975
"UCS","8.2",0.00036171543675697,0.0304623802810957,-0.0210465917207232,6.72148025985006e-05,0.0213558989292814,0.018855
"UCS","8.3",0.00685177881185663,0.0542858664574486,-0.0197203386356198,0.000721461453100234,0.0300824509720805,0.02948
"UCS","10.1",-0.00157285485667417,0.0480149228136579,-0.027867291827596,-0.000141569858398019,0.024005157038258,0.04409
"UCS","15.1",0.0405503689034099,0.129946698720972,-0.0239771051293358,0.0023053509668025,0.478880165667671,0.164245
"UCS","20.1",-0.00712719495728671,0.0870642613504859,-0.258381811226232,-0.000436091004276003,0.169834635483879,0.162125
"UCS","24.1",-0.0249332117197647,0.10756514681751,-0.403202711803494,-0.00130636491639732,0.023682580356513,0.114725
"UCS","33.1",-0.00942505077905486,0.0812071565936337,-0.254018761070188,-0.000584396538821704,0.0759242339572796,0.104425
"UCS","34.1",-0.00248404536939812,0.0646072113892983,-0.14688617376466,-0.000126226867438421,0.0874134223713202,0.085885
"UCS","36.1",0.0169152195486477,0.0851402203730321,-0.0219206396926524,0.00109271759671491,0.315830115973872,0.083295
"UCS","46.1",-0.0122607901840541,0.0880021963681137,-0.289516630749647,-0.000703420414271952,0.102843731481186,0.129195
"UCS","48.1",0.00215594234197667,0.0705358326270558,-0.0974006365282463,0.000161038128569051,0.144640330708638,0.080695
"UCS","49.1",-0.0574208226912745,0.163344484403444,-0.596794094133335,-0.00268523048979048,0.0210709383405125,0.16886
