cov_id,hierarchy,granularity,n_groups,n_groups_total,n_singleton_groups,n_cancers_used,F,p_value,eta_squared,hoadley_flag,degenerate_majority_singletons
43.2,hoadley,5a_4plus_unassigned,2,5,1,3,108080.11172706733,0.001936448231097879,0.9999907476895451,TRUE,FALSE
43.2,hoadley,5c_iclusters,2,14,2,2,,,,TRUE,TRUE
43.2,sex_composition,4_4bin,2,4,1,3,0.32867481514599145,0.668603114897768,0.24737039597599167,FALSE,FALSE
43.2,tissue_origin,1a_5bin,3,5,3,3,,,1.0,FALSE,TRUE
43.2,tissue_origin,1b_11bin,3,11,3,3,,,1.0,FALSE,TRUE
44.1,epithelial_class,2a_3bin,1,3,0,5,,,,FALSE,TRUE
44.1,epithelial_class,2b_6bin,2,6,1,5,32.23570651408768,0.010826096160066618,0.9148590933234002,FALSE,FALSE
44.1,epithelial_class,2c_10bin,2,10,1,5,32.23570651408768,0.010826096160066618,0.9148590933234002,FALSE,FALSE
44.1,germ_layer,3a_3bin,1,3,0,2,,,,FALSE,TRUE
44.1,germ_layer,3b_mid,1,8,0,2,,,,FALSE,TRUE
44.1,hoadley,5a_4plus_unassigned,1,5,0,2,,,,TRUE,TRUE
44.1,sex_composition,4_4bin,2,4,1,5,0.02827417385301917,0.8771627198323529,0.00933672852251836,FALSE,FALSE
44.1,tissue_origin,1a_5bin,5,5,5,5,,,1.0,FALSE,TRUE
44.1,tissue_origin,1b_11bin,5,11,5,5,,,1.0,FALSE,TRUE
45.1,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
45.1,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
45.1,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
45.1,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
45.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
45.1,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
45.1,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
45.1,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
45.2,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
45.2,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
45.2,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
45.2,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
45.2,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
45.2,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
45.2,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
45.2,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
46.1,epithelial_class,2a_3bin,2,3,1,4,0.22061278088704822,0.6848052921848632,0.09934770383466936,FALSE,FALSE
46.1,epithelial_class,2b_6bin,3,6,2,4,0.05545921464447786,0.9487655660623975,0.09984390065429835,FALSE,TRUE
46.1,epithelial_class,2c_10bin,3,10,2,4,0.05545921464447786,0.9487655660623975,0.09984390065429835,FALSE,TRUE
46.1,germ_layer,3a_3bin,1,3,0,5,,,,FALSE,TRUE
46.1,germ_layer,3b_mid,3,8,2,5,0.5066605008370116,0.6637195303417451,0.3362804696582548,FALSE,TRUE
46.1,hoadley,5a_4plus_unassigned,2,5,0,5,0.4306757969040859,0.5585014283786675,0.12553672290827855,TRUE,FALSE
46.1,hoadley,5c_iclusters,3,14,3,3,,,1.0,TRUE,TRUE
46.1,sex_composition,4_4bin,2,4,0,6,1.8063887519684871,0.2501116254230232,0.31110365308490295,FALSE,FALSE
46.1,tissue_origin,1a_5bin,3,5,2,6,29.792648192718485,0.010494781768912982,0.9520654183448419,FALSE,TRUE
46.1,tissue_origin,1b_11bin,3,11,2,6,29.79264819271859,0.01049478176891293,0.952065418344842,FALSE,TRUE
47.1,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
47.1,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
47.1,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
47.1,germ_layer,3a_3bin,1,3,1,1,,,,FALSE,TRUE
47.1,germ_layer,3b_mid,1,8,1,1,,,,FALSE,TRUE
47.1,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
47.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
47.1,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
47.1,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
47.1,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
48.1,epithelial_class,2a_3bin,2,3,1,3,1.3539120775105253,0.4519597528052238,0.5751752966671588,FALSE,FALSE
48.1,epithelial_class,2b_6bin,3,6,3,3,,,1.0,FALSE,TRUE
48.1,epithelial_class,2c_10bin,3,10,3,3,,,1.0,FALSE,TRUE
48.1,germ_layer,3a_3bin,2,3,1,3,0.09018625468531824,0.8142716461114645,0.08272554739864207,FALSE,FALSE
48.1,germ_layer,3b_mid,3,8,3,3,,,1.0,FALSE,TRUE
48.1,hoadley,5a_4plus_unassigned,2,5,1,4,2.6029466730972177,0.24800550099530955,0.5654957265333153,TRUE,FALSE
48.1,hoadley,5c_iclusters,2,14,2,2,,,,TRUE,TRUE
48.1,sex_composition,4_4bin,2,4,1,4,1.6900479208077843,0.32324183144992286,0.45800161869925426,FALSE,FALSE
48.1,tissue_origin,1a_5bin,2,5,1,4,1.6900479208077843,0.32324183144992286,0.45800161869925426,FALSE,FALSE
48.1,tissue_origin,1b_11bin,3,11,2,4,7.924989037114921,0.2436129270656469,0.9406527417665078,FALSE,TRUE
49.1,epithelial_class,2a_3bin,2,3,1,3,0.030344914856807566,0.8902038984132605,0.029451220090725264,FALSE,FALSE
49.1,epithelial_class,2b_6bin,2,6,1,3,0.030344914856807566,0.8902038984132605,0.029451220090725264,FALSE,FALSE
49.1,epithelial_class,2c_10bin,2,10,1,3,0.030344914856807566,0.8902038984132605,0.029451220090725264,FALSE,FALSE
49.1,germ_layer,3a_3bin,1,3,0,5,,,,FALSE,TRUE
49.1,germ_layer,3b_mid,3,8,2,5,0.5854441791636897,0.6307380689539588,0.3692619310460412,FALSE,TRUE
49.1,hoadley,5a_4plus_unassigned,2,5,0,5,1.1389802663153306,0.3641262719567431,0.2751837875586905,TRUE,FALSE
49.1,hoadley,5c_iclusters,3,14,3,3,,,1.0,TRUE,TRUE
49.1,sex_composition,4_4bin,2,4,0,5,0.22183514696484777,0.6697767636818058,0.06885366160768004,FALSE,FALSE
49.1,tissue_origin,1a_5bin,3,5,2,5,0.10191973651211038,0.9075071140528662,0.09249288594713385,FALSE,TRUE
49.1,tissue_origin,1b_11bin,3,11,2,5,0.10191973651211038,0.9075071140528662,0.09249288594713385,FALSE,TRUE
50.1,epithelial_class,2a_3bin,2,3,1,6,0.407588176823654,0.5579169477480195,0.09247419687866204,FALSE,FALSE
50.1,epithelial_class,2b_6bin,3,6,2,6,0.17200935666086734,0.8497258559410727,0.10287583378383917,FALSE,TRUE
50.1,epithelial_class,2c_10bin,5,10,4,6,16.286101503236296,0.18350611778587347,0.984881563532307,FALSE,TRUE
50.1,germ_layer,3a_3bin,3,3,1,6,0.2352600034531756,0.8036927553375615,0.13557622660869675,FALSE,FALSE
50.1,germ_layer,3b_mid,5,8,4,6,0.18746836808204365,0.9179312878907923,0.4285301104259165,FALSE,TRUE
50.1,hoadley,5a_4plus_unassigned,2,5,0,6,0.963323934477813,0.38192120583998584,0.19408846716331912,TRUE,FALSE
50.1,hoadley,5c_iclusters,4,14,4,4,,,1.0,TRUE,TRUE
50.1,sex_composition,4_4bin,2,4,1,7,0.09550188646822688,0.7697583574865866,0.01874239056251645,FALSE,FALSE
50.1,tissue_origin,1a_5bin,4,5,2,7,0.18199405208125086,0.9023085632524429,0.15397205405627587,FALSE,FALSE
50.1,tissue_origin,1b_11bin,6,11,5,7,0.15665934317315688,0.9472463165545815,0.43924082229103223,FALSE,TRUE
